X,Y,Z,timestamp
0.10888672,-0.0725708,-0.00094128,12430
0.0802002,-0.050354,-0.15283203,12438
-0.06384277,0.16223145,-0.02514648,12450
-0.03143311,0.25830078,0.06219482,12454
0.03796387,0.24951172,0.01611328,12480
0.04992676,0.22167969,0.04943848,12489
0.07867432,0.15563965,0.06604004,12506
0.02360535,0.12359619,0.07189941,12511
-0.09368896,0.16955566,0.07806396,12523
-0.08172607,0.1986084,0.16040039,12541
0.00206757,0.15148926,0.13586426,12546
0.01383972,0.14636229999999997,0.12585449,12558
0.03778076,0.15832520000000003,0.05889893,12562
0.01383972,0.13439941,0.027770999999999997,12567
0.00904846,0.15588379,0.00143909,12575
0.01705933,0.1953125,0.02453613,12580
-0.00926208,0.21630859,0.01159668,12592
-0.07147217,0.203125,0.0453186,12600
-0.05334473,0.18359375,0.13854979999999997,12604
-0.0440979,0.22875977,0.10681152,12630
-0.03674316,0.25830078,0.12841797,12634
-0.04833984,0.13476563,0.13354492,12638
-0.10113525,0.09490967,0.13745117,12650
-0.03204346,0.16284179999999998,0.14196777,12654
0.04730225,0.12420654,0.11395264,12680
0.08990479,0.03509521,0.1072998,12684
0.08752441,0.013549799999999999,0.09057617,12688
-0.00099659,0.03869629,0.09094238,12700
-0.00125504,0.05334473,0.12927246,12712
0.11138916,0.12744141,0.12683105,12720
0.12188721,0.07147217,0.10290527,12729
0.09954834,0.02839661,0.04168701,12741
0.06781006,0.07391357,0.00240326,12746
-0.01189423,0.08996582,0.00691986,12771
-0.04885864,0.12719727,0.05096436,12780
-0.06481934,0.17810059,0.05700684,12797
-0.07989502,0.20275879,0.08154297,12802
-0.09741211,0.18481445,0.09735107,12814
-0.01299286,0.24206543,0.06280518,12818
0.07757568,0.20800781,0.05953979,12823
0.09588623,0.1307373,0.00644684,12827
0.05102539,0.08526611,-0.03485107,12850
-5.031e-05,0.20397949,-0.01168823,12866
-0.01669312,0.2956543,0.06298828,12883
-0.0501709,0.35498047,0.10821533,12888
0.03817749,0.30712891,0.13000488,12900
-0.00614166,0.10247803,0.14465332,12917
-0.10992432,-0.00798798,0.19812012,12922
-0.03598022,-0.02024841,0.16674805,12934
0.05987549,0.09564209,0.05261230000000001,12938
0.12042236,0.18432617,0.0960083,12951
0.10003662,0.13146973,0.16918945,12956
0.06469727,0.08898926,0.09588623,12960
0.01957703,0.14233398,0.07751465,12964
-0.04940796,0.18884277,0.07409668,12971
-0.08581543,0.17614746,0.10620117,12985
-0.09735107,0.11590576,0.11889648,12994
-0.05633545,0.11297607,0.10498047,12998
-0.03823853,0.1529541,0.13537598,13021
-0.00232887,0.16027832,0.12445068,13025
0.02076721,0.12255859,0.15039063,13029
0.01927185,0.05709839,0.10498047,13043
0.03041077,0.13476563,0.07189941,13047
0.15039063,0.16796875,0.14941406,13072
0.18652344,0.05755615,0.24023438,13075
0.0914917,0.01615906,0.29296875,13088
0.0758667,0.03424072,0.27612305,13093
0.10095215,0.016326900000000002,0.22436523,13105
0.10577393,0.04983521,0.13818359,13111
0.03219604,0.03793335,0.0723877,13122
0.00722122,-0.02433777,0.05300903,13131
-0.0211792,-0.00031304,0.11114502,13135
-0.06774902,0.08599854,0.05377197,13163
-0.04528809,0.12054443,0.11450195,13167
-0.05844116,0.15527344,0.07330322,13171
0.00471878,0.10223389,0.04953003,13182
0.01916504,0.02601624,0.17578125,13190
-0.06481934,0.04763794,0.33618164,13202
0.01345825,-0.02963257,0.30517578,13207
-0.09765625,0.00426865,0.25195313,13232
-0.26489258,0.15588379,0.30224609,13242
-0.31323242,0.23364258,0.23718262,13246
-0.24060059,0.14904785,0.23583984,13251
-0.24060059,0.15429688,0.24499512,13255
-0.23181152,0.0352478,0.21447754,13282
-0.13244629,-0.05908203,0.18481445,13293
-0.02070618,-0.13854979999999997,0.17358398,13310
-0.01373291,-0.16979979999999997,0.08050537,13315
-0.01373291,-0.16979979999999997,0.08050537,13327
-0.08673096,-0.42626953,0.12371826,13344
-0.1229248,-0.46264648,0.03927612,13349
-0.2130127,-0.37744141,0.01618958,13353
-0.24060059,-0.35693359,-0.06567383,13357
-0.25708008,-0.32543945,-0.02420044,13362
-0.29833984,-0.20617676,-0.03765869,13366
-0.29223633,-0.1328125,0.00021887,13393
-0.31152344,-0.10467529,0.03222656,13397
-0.32446289,-0.08215332,-0.08599854,13413
-0.47070313,0.10614014,-0.48754883,13418
-0.45825195,0.14257813,-0.63623047,13430
-0.22070313,-0.52783203,-0.12768555,13435
-0.36206055,-1.02148438,-0.19226074,13443
-0.72265625,-0.86962891,-0.13745117,13453
-0.45507813,-0.57617188,-0.09869385,13457
0.22229004,-0.49194336,-0.30908203,13483
0.16174316,-0.34912109,-0.54296875,13499
-0.05078125,-0.27392578,-0.48120117,13503
-0.22473145,-0.15527344,-0.55859375,13508
0.09234619,-0.03671265,-0.54443359,13516
0.421875,0.09197998,-0.66552734,13523
-0.06768799,-0.06958008,-0.41894531,13533
-0.05868530000000001,-0.15063477,-0.08532715,13543
0.00419235,-0.02729797,-0.08911133,13550
0.25610352,-0.04141235,-0.14636229999999997,13573
0.23327637,-0.27929688,-0.25610352,13584
-0.12573242,-0.25976563,-0.57861328,13601
-0.34790039,0.12841797,-0.82958984,13606
-0.4309082,0.44238281,-0.93457031,13618
-0.51708984,0.31201172,-0.58203125,13622
-0.64453125,0.04437256,-0.22485352,13627
-0.65087891,-0.09295654,0.08691406,13635
-0.58544922,-0.24182129,0.40087891,13644
-0.49975586,-0.59082031,0.51367188,13647
-0.50732422,-0.96435547,0.84228516,13674
-0.53320313,-1.42871094,0.81298828,13687
-0.71289063,-1.94921875,1.01953125,13691
-0.55273438,-2.76757813,1.06445313,13696
-0.14782715,-3.62304688,0.98535156,13704
-0.20788574,-3.90234375,0.80664063,13714
-0.18615723,-3.55273438,0.01583862,13721
-0.10278319999999999,-2.94921875,-0.5703125,13744
0.19665527,-2.54296875,-1.12011719,13755
0.80371094,-2.125,-1.38183594,13767
0.88427734,-1.43554688,-1.29980469,13772
0.63574219,-0.73486328,-1.21679688,13776
0.96582031,-0.24145508,-1.43652344,13784
1.25,0.31958008,-1.57519531,13789
1.43164063,0.71289063,-1.49023438,13814
1.28417969,0.99609375,-1.18066406,13823
1.19824219,1.39160156,-0.97851563,13827
1.37988281,1.70996094,-0.83837891,13834
1.36425781,1.78222656,-0.50195313,13843
1.15722656,1.71777344,-0.07904053,13854
1.046875,1.625,0.17492676,13859
0.78125,1.72265625,0.52197266,13885
0.39672852,2.06445313,0.86962891,13892
0.19165039,2.4140625,1.27929688,13896
0.12078857,2.6640625,1.546875,13905
-0.02075195,2.78710938,1.46386719,13909
-0.17211914,2.72265625,1.43457031,13935
-0.35107422,2.80664063,1.44335938,13939
-0.54785156,3.04101563,1.56835938,13943
-0.66699219,3.09570313,1.953125,13955
-0.63085938,2.765625,2.32617188,13959
-0.70654297,2.2734375,2.04492188,13985
-1.04296875,1.81152344,1.54003906,13989
-1.26367188,1.51367188,1.31054688,13993
-1.38183594,1.45507813,1.28613281,14005
-1.46191406,1.66308594,1.25488281,14009
-1.5546875,2.00585938,1.43164063,14035
-1.78515625,2.15625,1.57519531,14039
-1.97070313,1.74609375,1.5078125,14043
-1.91308594,1.07421875,1.42773438,14055
-1.75488281,0.65429688,1.18652344,14063
-1.69824219,0.5,1.55566406,14075
-1.68652344,0.14501953,1.02539063,14080
-1.62109375,-0.56054688,0.12536621,14105
-1.62011719,-0.62011719,0.48120117,14114
-1.39648438,0.25805664,0.60107422,14131
-1.34179688,1.16699219,0.12268066,14136
-2.16992188,2.84570313,0.90136719,14149
-2.79492188,4.47265625,2.80664063,14166
-1.41601563,3.49804688,1.90039063,14171
0.43920898,0.73486328,1.21484375,14183
0.88769531,-1.16015625,2.11523438,14193
1.11230469,-1.0625,1.56835938,14198
1.74414063,-0.08148193,0.35864258,14202
1.35253906,0.36621094,0.05667114,14217
0.57177734,0.46972656,-0.31323242,14222
0.44555664,0.89501953,-0.58007813,14234
0.49291992,1.57324219,-0.61035156,14239
0.68408203,2.09179688,-0.83349609,14251
0.93896484,1.51269531,-0.53222656,14257
0.8828125,0.59570313,-0.18737793,14261
0.62109375,0.33007813,-0.08825684,14286
0.35546875,0.65527344,0.20178223,14302
0.2890625,0.55908203,-0.00461578,14306
0.26416016,-0.19042969,-0.28833008,14311
0.10162354,0.20812988,0.64648438,14319
0.02360535,0.05041504,0.33544922,14326
0.11053467,-1.609375,-0.34765625,14336
0.14575195,-1.61816406,-0.36083984,14346
0.50585938,-0.13793945,0.40893555,14353
0.95556641,0.34863281,0.23156738,14376
0.70849609,-0.11407471,-0.24194336,14387
0.86083984,0.23168945,-0.27880859,14404
1.05566406,0.51513672,-0.52685547,14409
1.05566406,0.51513672,-0.52685547,14422
1.51855469,-0.40307617,-0.10864258,14439
1.96582031,-0.84033203,-0.23974609,14444
2.171875,-0.80712891,0.09539795,14456
2.24023438,-0.78808594,0.16760254,14473
2.33203125,-1.01367188,-0.2512207,14478
2.0859375,-1.40136719,-1.02832031,14482
1.78710938,-1.00976563,-1.39355469,14485
1.58300781,0.05255127,-1.39648438,14489
1.24804688,0.45605469,-1.54980469,14496
0.9453125,0.40966797,-1.38671875,14508
0.66992188,0.66210938,-1.55371094,14516
0.61962891,1.00585938,-2.30859375,14521
0.80712891,0.68701172,-2.97070313,14553
0.76025391,0.01094055,-3.85546875,14559
0.86328125,-1.30371094,-3.92578125,14565
0.69726563,-2.37890625,-2.44921875,14573
0.22558594,-1.94628906,-1.15039063,14579
0.06726074,-0.67382813,-0.30419922,14595
-0.02610779,0.13928223,0.15759277,14600
-0.17492676,0.73876953,-0.17346191,14615
-0.16979979999999997,1.16113281,-0.61572266,14619
-0.26269531,1.41113281,-0.48120117,14631
-1.3359375,2.09570313,-0.23083496,14637
-2.328125,2.640625,-0.09185791,14648
-1.16113281,2.6171875,-0.42529297,14652
-1.08007813,2.40820313,-0.2052002,14676
-1.65722656,1.94921875,-0.20861816,14695
-1.96582031,1.45605469,-0.12963867,14707
-1.97460938,1.15429688,-0.07110596,14712
-1.89160156,0.94091797,0.03573608,14716
-1.89257813,0.73144531,0.33813477,14729
-1.8046875,0.64746094,0.53125,14734
-1.57714844,0.52099609,0.41381836,14738
-1.37597656,0.52734375,0.23864746,14747
-1.265625,0.74707031,0.04486084,14750
-1.00097656,0.90332031,0.03936768,14777
-0.70556641,0.86669922,-0.00478363,14781
-0.52050781,0.66650391,-0.04013062,14785
-0.48413086,0.41088867,0.04107666,14797
-0.54150391,0.20190429999999998,0.06756592,14815
-0.52734375,0.13488770000000003,-0.0607605,14820
-0.31958008,0.14733887,-0.38085938,14832
-0.17883301,0.05276489,-0.79443359,14837
-0.11328125,0.03796387,-1.29101563,14849
0.08660889,-0.04000854,-1.53125,14857
0.25268555,-0.24499512,-1.40820313,14861
0.19909668,-0.55419922,-1.00878906,14887
0.17541504,-1.14257813,-0.12426758,14900
0.12200928,-1.69335938,0.52587891,14917
0.23266602,-1.8515625,0.77734375,14922
0.38452148,-1.703125,0.89648438,14934
0.37817383,-1.49023438,0.84716797,14951
0.26489258,-1.27929688,0.89306641,14956
0.15612793,-1.04589844,0.83398438,14968
0.14355469,-1.0390625,0.63671875,14985
0.22827148,-1.05371094,0.5078125,15002
0.19824219,-0.95751953,0.44360352,15007
0.13378906,-0.70068359,0.34521484,15019
0.09637451,-0.46386719,0.17773438,15036
0.08966064,-0.27587891,-0.08227539,15053
0.07415771,-0.1998291,-0.22802734,15057
-0.01364899,-0.22424316,-0.20129395,15062
-0.23071289,-0.11724854,-0.18261719,15066
-0.35205078,0.16662598,-0.15270996,15083
-0.32470703,0.359375,-0.22851563,15087
-0.26025391,0.30712891,-0.3684082,15091
-0.27563477,0.1920166,-0.50976563,15097
-0.26049805,0.20532227,-0.52978516,15101
-0.24279785,0.32250977,-0.70117188,15105
-0.20776367,0.45507813,-0.88964844,15109
-0.15539551,0.50244141,-0.94287109,15115
-0.08325195,0.48168945,-1.02832031,15138
0.06118774,0.44995117,-1.12988281,15142
0.21520996,0.53173828,-1.27636719,15156
0.33056641,0.59570313,-1.30078125,15161
0.48193359,0.48681641,-1.18652344,15169
0.54199219,0.42211914,-0.98388672,15178
0.54785156,0.44506836,-0.71435547,15190
0.52001953,0.5390625,-0.41943359,15198
0.47998047,0.67480469,-0.19848633,15202
0.40844727,0.63769531,0.11206055,15228
0.36499023,0.39868164,0.23278809,15242
0.42700195,0.21923828,0.15502929999999998,15259
0.51416016,0.04666138,-0.03378296,15264
0.54638672,-0.17565918,-0.27661133,15276
0.6015625,-0.34033203,-0.45776367,15293
0.64794922,-0.46875,-0.53808594,15298
0.60693359,-0.54003906,-0.50244141,15310
0.63427734,-0.55322266,-0.50488281,15327
0.66650391,-0.62792969,-0.41455078,15344
0.69042969,-0.7265625,-0.26342773,15349
0.69921875,-0.79443359,-0.15185547,15353
0.69921875,-0.79443359,-0.15185547,15357
0.68701172,-0.72167969,-0.26538086,15361
0.82373047,-0.97705078,-0.0637207,15369
0.83789063,-1.296875,0.09979248,15374
0.89355469,-1.21484375,0.07513428,15378
0.89697266,-0.82763672,0.06469727,15388
0.83496094,-0.68066406,0.07080078,15392
0.70166016,-0.55908203,-0.08142089999999999,15418
0.61669922,-0.37182617,-0.21716309,15430
0.58740234,-0.28833008,-0.19409179999999998,15447
0.47070313,-0.18774414,-0.23547363,15452
0.3112793,-0.06945801,-0.22705078,15456
0.14770508,0.05691528,-0.00679016,15464
0.10668945,0.09814453,0.17761229999999997,15469
0.20275879,-0.02734375,0.2824707,15473
0.27099609,-0.11865234,0.32446289,15499
0.23498535,-0.04202271,0.40722656,15513
0.20568848,0.06567383,0.40576172,15517
0.19567871,0.09649658,0.22399902,15523
0.15270996,0.13159179999999998,-0.03665161,15527
0.07458496,0.15673828,-0.2442627,15539
0.00020003,0.13818359,-0.31787109,15543
-0.00077534,0.09509277,-0.25244141,15569
-0.15319824,-0.01099396,-0.25805664,15572
-0.17810059,-0.15039063,-0.08575439,15576
-0.23217773,-0.29052734,0.12646484,15589
-0.31079102,-0.3659668,0.18859863,15593
-0.2902832,-0.22570801,0.16540527,15621
-0.26855469,0.00135899,0.08258057,15626
-0.25,0.14025879,0.05413818,15633
-0.26293945,0.37524414,-0.16674805,15646
-0.21533203,0.62695313,-0.3972168,15647
-0.13916016,0.35473633,0.02919006,15
-0.05352783,0.29541016,0.02967834,19
-0.07708739999999999,0.2734375,-0.12060547,24
-0.07171631,0.33569336,-0.08557129,28
0.02226257,0.37060547,0.02140808,36
0.01890564,0.34790039,-0.03405762,49
-0.05899048,0.33276367,-0.0847168,56
-0.17114258,0.36621094,0.06433105,66
-0.20495605,0.24462891,0.31274414,76
-0.09680176,0.10516357,0.37573242,84
-0.05551147,0.1239624,0.19104004,106
-0.07940674,0.18615723,0.15759277,118
-0.04019165,0.24108887,0.30883789,124
-0.10528564,0.12359619,0.36743164,129
0.03250122,-0.00258064,0.34838867,135
0.13317871,0.08270264,0.43823242,147
0.15649414,0.12646484,0.27490234,152
0.03753662,0.20727539,0.21643066,177
0.09484863,0.26269531,0.1262207,181
0.18920898,0.24353027,0.18225098,184
0.2265625,0.19763184,0.12756348,197
0.25195313,0.1607666,-0.06246948,201
0.19897461,0.20056152,-0.1295166,227
0.16979979999999997,0.22070313,-0.0380249,231
0.27148438,0.12493896,0.10046387,235
0.25854492,-0.06219482,0.07305908,247
0.11102295,-0.13195801,-0.09179688,251
0.15576172,-0.41259766,0.16394043,277
0.28417969,-0.74072266,0.31518555,281
0.37890625,-0.72363281,0.4675293,289
0.26708984,-0.24096679999999995,0.51269531,297
0.2064209,0.24169922,0.35913086,309
0.21130371,0.4375,0.25024414,317
0.17895508,0.45336914,0.01737976,321
0.06945801,0.57861328,-0.06390381,347
0.07348633,0.65478516,-0.16687012,358
0.26171875,0.62207031,-0.19738770000000003,364
0.38842773,0.46875,-0.04446411,369
0.31030273,0.34545898,-0.11230469,374
0.17456055,0.37768555,-0.12188721,397
0.09637451,0.51318359,-0.17822266,409
0.10900879,0.58984375,-0.17480469,426
0.17846679999999998,0.37207031,-0.11315918,431
0.2154541,0.13623047,-0.30639648,443
0.20812988,0.14550781,-0.29003906,460
0.25390625,0.05548096,-0.15661621,465
0.2088623,-0.0958252,-0.06304932,477
0.25268555,-0.03781128,0.11236572,494
0.26538086,0.13818359,0.18884277,499
0.26538086,0.13818359,0.18884277,511
0.1986084,-0.12524414,0.10717773,525
0.05334473,-0.16418457,0.22741699,545
0.05258179,-0.29907227,0.25463867,551
0.18945313,-0.36474609,0.22363281,554
0.12005615,-0.13195801,0.23828125,563
-0.08813477,0.28588867,0.20141602,580
-0.16149902,0.45751953,0.10070801,584
-0.08026123,0.3503418,0.10089111,589
0.13769531,0.23083496,-0.21594238,597
0.26293945,0.06958008,-0.24377441,614
0.2878418,-0.1161499,-0.13366699,618
0.22717285,-0.14770508,-0.081604,623
0.26806641,-0.05413818,-0.01869202,627
0.2824707,0.00534821,0.11706543,631
0.11401367,0.24108887,0.29760742,638
-0.07739258,0.45898438,0.42163086,642
0.11688232,0.54003906,0.36547852,668
0.21875,0.71777344,0.25366211,676
0.13183594,0.80224609,0.29345703,682
0.05490112,0.74609375,-0.01339722,688
-0.04385376,0.76367188,-0.37426758,699
-0.06402588,0.76806641,-0.34619141,708
0.02061462,0.58935547,-0.29858398,716
0.04739380000000001,0.38305664,-0.22888184,728
0.01402283,0.33325195,-0.02507019,732
-0.00608826,0.38012695,0.05541992,758
0.02702332,0.36816406,0.14355469,768
-0.06390381,0.27050781,0.04165649,772
-0.21740723,0.2890625,-0.10491943,778
-0.11669922,0.33300781,-0.09527588,782
-0.01397705,0.31323242,-0.26367188,808
-0.05963135,0.21752929999999995,-0.37304688,812
0.01597595,0.08917236,-0.27270508,816
0.15246582,0.0682373,-0.37280273,828
0.21606445,0.10040283,-0.24353027,832
0.27099609,0.27075195,-0.13867188,858
0.24780273,0.484375,-0.13110352,870
0.19592285,0.48144531,-0.19909668,887
0.10351563,0.60742188,-0.22961426,892
-0.00473404,0.7421875,-0.24597168,904
-0.019363400000000003,0.42919922,-0.05038452,922
0.15588379,-0.12133789,0.05844116,927
0.17529297,-0.37133789,0.09643555,931
0.23083496,-0.39697266,0.16308594,939
0.46655273,-0.39233398,0.28320313,944
0.56005859,-0.37182617,0.39331055,954
0.45361328,-0.25683594,0.36181641,959
0.31030273,-0.11804199,0.31298828,973
0.34228516,-0.04370117,0.33984375,979
0.40527344,-0.01432037,0.03683472,990
0.40478516,0.08081055,-0.11193848,999
0.23571777,0.17907715,0.06604004,1003
0.22753906,0.20922852,0.13806152,1029
0.29589844,0.08343506,0.08074951,1041
0.26293945,0.03007507,0.09082031,1045
0.2734375,0.00961304,0.08502197,1050
0.37988281,-0.08581543,0.15856934,1054
0.35717773,-0.08300781,0.24633789,1079
0.11596680000000001,0.15417479999999997,0.19714355,1093
-0.0737915,0.4206543,0.26196289,1110
-0.07867432,0.40454102,0.12457275,1115
-0.02008057,0.36474609,0.04785156,1126
-0.02923584,0.38012695,0.00539017,1144
0.02102661,0.35058594,-0.001791,1149
0.09069824,0.34082031,-0.04760742,1161
0.08502197,0.26806641,-0.16040039,1165
0.07397461,0.13403320000000002,-0.10919189,1178
0.08929443,0.0546875,-0.07159424,1183
0.13500977,0.00882721,-0.18041992,1195
0.14306641,0.02853394,-0.33911133,1199
0.11053467,0.13476563,-0.22998047,1214
-0.0458374,0.38598633,0.01386261,1219
0.00099659,0.46801758,0.17749023,1223
0.11071777,0.27514648,0.26708984,1229
0.00066185,0.09143066,0.27587891,1234
0.08575439,0.12939453,0.26879883,1260
0.15063477,0.13537598,0.15014648,1264
0.22338867,0.01574707,0.18444824,1267
0.37573242,-0.03665161,0.15234375,1280
0.33129883,-0.03173828,0.08612061,1284
0.21960449,0.04937744,0.11187744,1310
0.15856934,0.12988281,0.13916016,1314
0.22631836,0.19250488,0.09063721,1326
0.21459961,0.11676025,0.02346802,1331
0.07904053,0.10717773,-0.02626038,1349
0.04141235,0.26171875,-0.17956543,1354
0.08557129,0.39355469,-0.16149902,1366
0.08660889,0.43408203,-0.16040039,1371
0.07543945,0.35351563,-0.25317383,1383
0.09051514,0.26000977,-0.11151123,1390
0.21179199,0.16711426,-0.03536987,1394
0.20849609,0.14575195,-0.00261116,1420
0.21154785,0.14794922,0.00639725,1435
-0.03671265,0.05715942,0.08581543,1452
-0.03289795,0.05786133,0.09124756,1457
0.01351929,0.00036955,0.09179688,1469
0.01351929,0.00036955,0.09179688,1486
0.32763672,-0.13476563,-0.32495117,1491
0.38818359,-0.21386719,-0.39428711,1503
0.27172852,-0.21044922,-0.48535156,1520
0.30541992,-0.23278809,-0.39624023,1524
0.14831543,-0.14819336,0.05444336,1529
0.13391113,-0.01506042,0.27734375,1537
0.51318359,-0.14147949,0.18896484,1554
0.4465332,-0.39526367,0.3347168,1559
0.33056641,-0.5859375,0.39331055,1571
0.36376953,-0.57324219,0.15026855,1588
0.31933594,-0.33569336,-0.03305054,1593
0.40087891,0.03564453,-0.13366699,1605
0.25708008,0.62011719,0.07281494,1622
0.22583008,0.93945313,0.23486328,1639
0.13696289,0.88232422,0.35180664,1644
-0.09136963,0.625,0.37011719,1656
-0.26123047,0.41162109,0.26147461,1661
-0.23474121,0.34130859,0.19067383,1674
-0.39501953,0.68408203,0.29443359,1678
-0.46362305,0.98730469,0.29467773,1684
-0.41015625,0.72558594,0.08166504,1688
-0.61279297,0.22607422,0.03967285,1692
-0.50683594,-0.09332275,-0.02610779,1696
-0.49389648,-0.28173828,0.18127441,1702
-0.59863281,-0.42626953,0.39355469,1706
-0.4831543,-0.59765625,0.24963379,1731
-0.33422852,-0.62890625,0.09954834,1742
-0.23950195,-0.57958984,0.02896118,1746
-0.22375488,-0.79736328,-0.1373291,1751
-0.18395996,-0.94873047,-0.37915039,1759
0.03890991,-0.91210938,-0.57177734,1771
0.29443359,-0.82763672,-0.65283203,1776
0.21105957,-0.63964844,-0.52978516,1801
0.11395264,-0.55859375,-0.40869141,1811
-0.00022948,-0.6484375,-0.38671875,1828
-0.00536346,-0.52685547,-0.29907227,1833
0.07006836,-0.30175781,-0.29370117,1837
0.19091797,-0.21386719,-0.41845703,1845
0.31640625,-0.25,-0.3828125,1851
0.36083984,-0.21728516,-0.375,1862
0.34887695,0.02287292,-0.33325195,1871
0.38989258,0.22827148,-0.27441406,1879
0.45825195,0.32421875,-0.28344727,1891
0.57958984,0.25854492,-0.05984497,1895
0.57470703,0.23620605,0.13623047,1921
0.51464844,0.11645508,0.08459473,1925
0.66113281,-0.09796143,-0.13525391,1929
0.78564453,-0.1171875,-0.30957031,1953
0.81542969,-0.01322174,-0.33056641,1956
0.76269531,-0.12005615,-0.41015625,1964
0.76074219,-0.43652344,-0.51660156,1971
0.69335938,-0.48779297,-0.74511719,1975
0.53564453,-0.41577148,-0.93798828,2002
0.50292969,-0.24487305,-0.86328125,2016
0.55566406,-0.00987244,-0.61865234,2020
0.45214844,0.25927734,-0.2512207,2025
0.39575195,0.22839355,-0.24084473,2033
0.33544922,0.00082827,-0.26904297,2042
0.34936523,0.01739502,-0.35620117,2050
0.42797852,0.11779785,-0.54541016,2062
0.32519531,0.20349121,-0.28930664,2067
0.14270020000000003,0.38012695,-0.02336121,2092
0.30322266,0.46118164,0.05877686,2102
0.26831055,0.3828125,0.27490234,2106
0.11279297,0.31958008,0.3918457,2112
0.24975586,0.3371582,0.34936523,2116
0.27441406,0.34960938,0.18078613,2142
0.27856445,0.68310547,0.01856995,2153
0.35888672,0.9765625,-0.14880371,2170
0.33251953,1.03125,-0.12805176,2175
0.37255859,1.23535156,0.00128174,2179
0.34228516,1.4453125,-0.2644043,2183
0.15246582,1.54980469,-0.54785156,2192
-0.09204102,1.53027344,-0.50878906,2196
0.02394104,1.46972656,-0.68310547,2222
0.14794922,1.86523438,0.33349609,2226
0.30761719,2.07226563,0.39453125,2230
0.73925781,1.12109375,-0.96142578,2242
0.51171875,0.18774414,-0.79589844,2246
-0.09057617,0.57226563,0.02555847,2272
0.19787598,1.46289063,-0.19921875,2276
0.65039063,1.99902344,-0.58154297,2290
0.5859375,2.2109375,-0.59228516,2295
0.35180664,2.40039063,-0.94628906,2299
-0.11083984,2.8203125,-1.40039063,2322
-0.21716309,2.99609375,-1.53808594,2329
-0.50976563,2.77929688,-1.36621094,2341
-0.94677734,2.40234375,-1.03417969,2346
-1.26660156,2.31835938,-0.86816406,2358
-1.28027344,2.43359375,-0.58056641,2363
-1.20117188,2.43359375,-0.55957031,2375
-1.078125,2.1953125,-0.09191895,2382
-1.17285156,1.70703125,0.27563477,2386
-0.98193359,1.20410156,0.30615234,2412
-0.98193359,1.20410156,0.30615234,2427
-0.92578125,0.94580078,0.39013672,2444
-0.92578125,0.94580078,0.39013672,2449
-1.14453125,0.81347656,0.23217773,2461
-1.0625,0.87841797,0.00373268,2478
-0.82421875,0.48144531,0.05755615,2483
-0.8046875,-0.15515137,0.35302734,2487
-1.04980469,-0.45825195,0.67578125,2495
-0.70068359,-0.39477539,0.38598633,2541
-0.36303711,-0.35351563,0.14697266,2542
-0.71923828,-0.63378906,0.29418945,2544
-0.64160156,-0.75683594,0.23583984,2545
0.18981934,-0.43115234,-0.14123535,2546
0.03025818,-0.14282227,-0.19628906,2555
-0.65185547,0.28735352,-0.48632813,2562
-1.48828125,0.12268066,-0.12158203,2565
-0.40966797,-0.11773682,-0.07446289,2579
1.45507813,-0.27294922,0.12371826,2590
0.81835938,-0.07208252,0.38793945,2612
-1.45800781,-0.21374512,1.45703125,2615
0.69287109,-0.04794312,0.640625,2621
1.34277344,0.20190429999999998,0.17956543,2626
-0.07116699,1.04589844,0.12792969,7067
-0.00811005,0.69335938,-0.46972656,7068
0.18237305,0.83886719,-0.3737793,7078
0.51513672,1.21875,-0.30126953,7108
0.87548828,1.00390625,-0.15087891,7113
1.03710938,0.65283203,0.03405762,7118
1.46386719,0.63427734,0.14465332,7123
1.41992188,0.23486328,0.39208984,7126
1.1015625,-0.04052734,0.27197266,7132
0.45532227,0.55908203,0.84667969,7137
-0.06015015,0.25537109,-0.08319092,7141
0.26196289,-0.26879883,-0.47631836,7149
0.21215820000000005,0.33691406,-0.36694336,7153
0.65136719,0.56152344,-0.64550781,7181
1.03320313,0.12988281,-1.47070313,7186
0.97070313,-0.01242828,-1.63964844,7199
0.43139648,0.48706055,-1.20898438,7213
-0.12597656,1.22949219,-0.96875,7218
-0.02290344,1.4453125,-0.82128906,7224
0.77734375,1.25292969,-0.1114502,7229
0.97802734,0.82910156,-0.36083984,7241
0.7265625,0.21630859,-0.83691406,7245
0.22753906,-0.25927734,-0.14538574,7271
0.06573486,-0.64794922,0.07672119,7276
-0.22827148,-0.61083984,-0.13891602,7281
-0.35888672,-0.29394531,-0.51855469,7292
-0.09552002,-0.3449707,-0.58496094,7298
-0.00050831,-0.48681641,-0.93115234,7324
-0.02932739,-0.25805664,-1.08203125,7329
-0.23352051,0.35961914,-0.98193359,7333
-0.32250977,0.89746094,-1.27050781,7339
-0.24121094,0.89355469,-1.30859375,7344
-0.09228516,0.47753906,-1.17871094,7370
0.13964844,-0.09832764,-1.31640625,7375
0.40014648,-0.48339844,-1.20410156,7379
0.3137207,-0.26342773,-1.04199219,7389
0.91064453,-0.82666016,-1.67871094,7396
0.64257813,-0.73876953,-1.65234375,7419
0.21191406,-0.25170898,-1.359375,7429
0.05978394,-0.10717773,-1.06152344,7433
0.03890991,-0.28540039,-0.75585938,7439
0.13439941,-0.86621094,-0.8828125,7448
0.04672241,-1.39160156,-1.03515625,7460
-0.29150391,-1.09667969,-0.92236328,7464
-0.37988281,-0.70703125,-0.91015625,7490
